Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster
110487,6A7bkVeOt2d6cVpblYHRff,above & beyond;richard bedford;blastoyz,Journey To ABGT500 pt.2,sun & moon (abgt499d3) - blastoyz remix,31,276521,False,0.585,0.887,6,-5.221,0,0.0575,0.000719,0.232,0.423,0.17,138.0,4,trance,2
110486,6ObaCfpCR75IgvTBsmclzL,above & beyond;richard bedford;blastoyz,10 Years of Group Therapy (Part 2),sun & moon - blastoyz extended mix,25,381002,False,0.59,0.913,6,-3.507,0,0.0632,0.00323,0.452,0.381,0.0729,138.037,4,trance,2
110639,4co3il6gimSyfEgN9MV4cl,above & beyond;richard bedford;blastoyz,Sun & Moon (Blastoyz Remix),sun & moon - blastoyz remix,51,211002,False,0.64,0.881,6,-3.029,0,0.0632,0.00472,0.116,0.325,0.147,138.04,4,trance,2
83651,4rfhAoZjGwraqwX1w47uij,above & beyond;richard bedford,Group Therapy,sun & moon - original mix,53,326266,False,0.682,0.524,6,-8.061,0,0.0918,0.0228,0.0138,0.11,0.194,133.998,4,progressive-house,2
32822,3eLRzStziVKoaqPhPMuMTQ,randall;davis mallory,Sun and Moon,sun and moon,27,280373,False,0.743,0.83,11,-6.049,1,0.111,0.197,0.00404,0.0979,0.533,101.047,4,electronic,1
69925,0MxGMLglNblsHZVuQCSgRS,saleem,Deedar Mahi Da,sun charkhe de mitthi (medley),20,598680,False,0.302,0.867,5,-4.638,1,0.0574,0.52,3.3e-05,0.366,0.543,81.907,4,malay,2
19038,2wSZhX2Yvslh1oZFFjj45p,florida georgia line,Tailgate Country,sun daze,0,185400,False,0.484,0.944,4,-3.652,1,0.0413,0.0901,0.0,0.471,0.839,170.064,4,country,1
43676,24CeaRaJHiMKFAVZTCu8Y0,mushroomhead,XIII,sun doesn't rise,61,193813,False,0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,4,groove,2
39554,4zLBcDtvYNVtF9fnG6lme3,robin schulz;jasmine thompson,Prayer,sun goes down (feat. jasmine thompson) - radio mix,67,179960,False,0.548,0.723,6,-6.002,1,0.0375,0.0969,1.28e-05,0.337,0.499,125.088,4,german,2
52626,3phaRmdQXoC0UqSnM4EBrI,the dirt drifters,This Is My Blood,sun goes down,12,231080,False,0.463,0.747,7,-4.651,1,0.033,0.00983,0.000787,0.423,0.201,138.574,4,honky-tonk,2
110485,0P9on3nShcAePryJ1uuotG,above & beyond;sunny lax,10 Years of Group Therapy (Part 2),sun in your eyes - sunny lax extended mix,23,503575,False,0.478,0.848,7,-6.546,0,0.034,0.00182,0.692,0.73,0.0761,131.989,4,trance,2
110475,6Y6py4pHq2Toh3xEvBn233,above & beyond;sunny lax,10 Years of Group Therapy (Part 2),sun in your eyes - sunny lax remix,31,241363,False,0.566,0.835,7,-6.956,0,0.0396,0.00157,0.569,0.0666,0.235,132.014,4,trance,2
110008,6Rc5E1q0q1wF0XWkUrnXJv,sajanka,Sun Is Coming,sun is coming,53,385012,False,0.614,0.755,6,-6.147,1,0.0584,0.00819,0.652,0.268,0.182,149.917,4,trance,2
98748,6XX2Y8We4GuptxiFMcG8gY,carmen cusack;bright star original broadway ensemble,Bright Star (Original Broadway Cast Recording),sun is gonna shine - single version,22,188386,False,0.621,0.397,0,-10.098,1,0.0255,0.473,0.0,0.274,0.462,89.062,4,show-tunes,0
83967,6x7r0lpyqxBKGq8J7LFMeu,martin garrix;dawn golden,Seven,sun is never going down (feat. dawn golden),45,204418,False,0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05e-05,0.266,0.266,128.044,4,progressive-house,2
28697,04Iowc7vuZu066BsZbMicw,black uhuru,Taxi Trax,sun is shining - jamaican dub mix,27,217144,False,0.708,0.803,0,-6.136,1,0.0503,0.00775,0.854,0.375,0.672,123.645,4,dub,2
30831,4b2tcjrG1qUkSdsqEFP2dB,axwell /\ ingrosso;axwell;sebastian ingrosso,More Than You Know,sun is shining,69,254653,False,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,4,edm,2
72412,0qZ03ABKZsGbGhvh1zbbil,spiritbox,Eternal Blue,sun killer,16,227477,False,0.33,0.777,6,-6.316,1,0.0838,0.00315,0.00227,0.167,0.236,114.309,1,metalcore,2
11867,4nwKdZID1ht0lDBJ5h2p87,the beatles,Abbey Road (Remastered),sun king - remastered 2009,56,146266,False,0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,4,british,0
94744,1aeSH6HtIxdHY9LafFRCfE,lxst,Lost,sun kissed,48,180705,True,0.719,0.521,1,-9.173,0,0.0625,0.413,0.0,0.169,0.389,85.029,4,sad,1
34356,4u0bxcT1JcNtLqzazzg543,papon,Madras Cafe,sun le re,39,311006,False,0.561,0.56,2,-6.03,1,0.0325,0.573,1.36e-05,0.12,0.212,120.008,4,folk,0
55216,6SWsSQnuTOyE6DOJG7Zdi4,suzonn,Sun Lo Na (Raw),sun lo na (raw),55,174466,False,0.856,0.178,1,-15.241,1,0.0464,0.748,0.00593,0.0937,0.632,130.089,3,indian,0
55761,3DWkYRm35UkcM1V0icj6lo,suzonn,Sun Lo Na,sun lo na,43,164173,False,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,3,indian,0
105129,3gEAPIikCAa8ch4IT1mmwe,oscar hollis,Sun Meets Moon,sun meets moon,43,158117,False,0.451,0.233,1,-17.755,1,0.213,0.898,0.899,0.107,0.296,78.243,1,study,0
15921,7jZHUhAmW5oq1cq6s8IxmK,odesza;madelyn grant,In Return,sun models (feat. madelyn grant),64,160000,False,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,4,chill,1
61823,5fiBrfg5Gu8GwCGBIBeN2f,silent siren,mix10th,sun moon,19,263240,False,0.595,0.938,9,-2.923,1,0.0554,0.00133,5.62e-06,0.0771,0.818,139.99,4,j-idol,1
96801,1iYHXUByILtbbYbdCVUYyO,bijay anand sahu;archana padhi,Sun Re Sharmili,sun re sharmili,24,161183,False,0.652,0.966,2,-5.143,1,0.0502,0.112,0.00015,0.178,0.834,138.939,4,samba,1
81172,0zuqABAUKs8WLVq8vCmfst,priya saraiya;divya kumar,ABCD 2,sun saathiya,71,218724,False,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,4,pop,0
105335,2WsV7i7DLaCJpNWaZ50lzz,timothy infinite,Wavelines,sun screen,13,131305,False,0.758,0.431,11,-6.886,1,0.0332,0.73,0.958,0.111,0.279,67.598,4,study,0
105558,4dOJXVWJUBn3C0RH47bN3X,"sarah, the illstrumentalist",Sun Seeker,sun seeker,19,129755,False,0.68,0.779,6,-7.135,1,0.0369,0.0926,0.517,0.0844,0.762,121.006,4,study,1
75931,4UHD202VzU07b7pKnOJSMu,dan gibson's solitudes,Caribbean Spa,sun soothes the soul,20,371560,False,0.131,0.0737,7,-25.891,1,0.0399,0.952,0.963,0.626,0.104,77.945,4,new-age,0
105546,5SulDNtPYoLXgNtUtlOMLZ,loyla lo,Sun Study,sun study,10,93714,False,0.934,0.212,10,-13.979,1,0.237,0.749,0.316,0.0869,0.925,105.01,4,study,1
30579,3053O8x3s4imnZURts5t0W,ritviz,Mismatched (Music from the Netflix Original Series),sun toh,49,174222,False,0.639,0.72,0,-9.639,1,0.0628,0.133,0.0231,0.098,0.569,134.985,4,edm,1
13181,3flmPvBTEuN0JLfxozNqVz,glenn underground,The Jerusalem EP's,sun who & 12 stars - guess who mix,14,421120,False,0.781,0.411,8,-17.694,1,0.0761,0.112,0.881,0.0918,0.735,119.974,4,chicago-house,1
23082,0rerkqLNTgHXpHP8NGEaeF,robin schulz;tom walker;james carter,Sun Will Shine (James Carter Remix),sun will shine - james carter remix,0,188697,False,0.715,0.74,4,-7.009,0,0.0434,0.0118,0.000755,0.313,0.467,126.004,4,deep-house,1
108868,0ONSuyVkmR5FGYhBUeNYVM,quadro nuevo;paulo morello;tim collins,MARE,sun will shine again,17,258187,False,0.603,0.397,5,-10.222,1,0.0346,0.927,0.787,0.0856,0.473,81.794,4,tango,0
39407,6bp0sJ0l3Ab3ZU0aktsYCf,robin schulz;tom walker,Sun Will Shine,sun will shine,71,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,german,2
800,7rIBp3U5Igzn44l7Z7mOtE,gen hoshino,YELLOW DANCER,sun,48,241466,False,0.782,0.684,1,-5.774,1,0.0398,0.021,0.0,0.125,0.858,108.171,4,acoustic,1
7689,7uChwK0FIUOdpu8c2AFsOx,steve martin;edie brickell,Love Has Come For You,sun's gonna shine,23,185346,False,0.355,0.368,0,-9.494,1,0.0312,0.785,0.0,0.11,0.501,89.53,4,bluegrass,0
65105,0Sw7dhcGlUvIl2NkNejvmZ,jubin nautiyal;rashmi virag;jeet gannguli,Sanak (Original Motion Picture Soundtrack),suna hai,60,193333,False,0.462,0.472,4,-6.913,0,0.0281,0.726,0.000107,0.136,0.238,116.777,4,k-pop,0
6110,1XIlhPjBt4udymVWzcPrwm,deafheaven,Sunbather,sunbather,41,616786,False,0.106,0.804,4,-4.727,0,0.0734,3.25e-06,0.908,0.31,0.112,154.99,4,black-metal,2
36852,16hV7KbASg4EWoEymJerRA,nsh,Sunbeams,sunbeams,58,147125,False,0.654,0.67,1,-10.393,1,0.0403,0.149,0.157,0.118,0.528,120.028,4,french,1
2732,4kl3TXOlj8JXMPtZXUmRXI,fuel,Fiesta temática 90s,sunburn,0,265573,False,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,alt-rock,2
29919,6UEkaSqswLYnWRgVQFkHMs,vincent;runn,Sunburn,sunburn,43,167741,False,0.676,0.677,4,-5.385,1,0.0256,0.0196,1.57e-06,0.157,0.941,93.046,4,dubstep,1
110854,2YOuBWIyHgyvHnLMpjzBf2,dario g,Sunchyme,sunchyme,61,235850,False,0.694,0.977,4,-4.553,1,0.0734,0.0115,0.1,0.0916,0.333,132.994,4,trance,2
110783,6SLq6JFLiev4woRchnY9xn,digicult;u-recken,Soul Samadhi,sundara - original mix,28,570374,False,0.583,0.82,1,-4.742,1,0.0367,4.47e-05,0.815,0.337,0.19,144.01,4,trance,2
69579,3SCb3hZ6mQ293cmYVS4PEv,sujatha,Kanaka Simhasanam (Original Motion Picture Soundtrack),sundarano,24,245760,False,0.74,0.669,5,-7.913,0,0.0544,0.224,0.0,0.108,0.724,129.926,4,malay,1
69049,6oxH5MjgVPwF4NLGcmkmNh,noel toms,Sundari Kannal Oru Seydhi - Thalapathi -Tamil,sundari kannal oru seydhi - thalapathi - tamil,60,155000,False,0.631,0.161,9,-15.405,1,0.0291,0.833,6.84e-06,0.107,0.164,100.953,4,malay,0
23987,3YcAw0Uc94mb7n8DHMFWRa,max manie,Sunday EP,"sunday - klangtherapeuten ""looking for summer"" remix",56,368000,False,0.655,0.54,3,-10.11,1,0.031,0.0178,0.86,0.0899,0.375,124.041,4,deep-house,2
24061,7mx3Tw7hxd4VgzcxuXV83K,scan 7,Sunday Afternoon & Peace Makers,sunday afternoon,12,339750,False,0.795,0.816,10,-5.586,1,0.0886,0.187,0.84,0.154,0.812,129.993,4,detroit-techno,1
105102,1gr9Risxpt6BfHdu5VxtAx,slkbts,sunday am,sunday am,43,118513,False,0.718,0.646,8,-8.211,0,0.275,0.457,0.234,0.179,0.812,80.233,4,study,1
66296,5CHlWfMNCcf5c4oPymSO28,mini pop kids,Mini Pop Kids 18,sunday best,14,158453,False,0.846,0.755,5,-4.742,1,0.0544,0.112,0.0,0.0755,0.446,112.069,4,kids,1
103157,1Cv1YLb4q0RzL6pybtaMLo,surfaces,Where the Light Is,sunday best,77,158571,False,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4,soul,1
96690,2UUTsZ8uY9kAXGawvp4OeP,sambô,Sambô (Ao Vivo),sunday bloody sunday - ao vivo,37,190040,False,0.482,0.897,7,-4.898,1,0.103,0.225,0.0,0.91,0.39,112.254,4,samba,2
111730,6aCvc7EIlC03S2o8XALe57,a forest mighty black,Compost Community,sunday city sequence,18,361813,False,0.676,0.777,1,-7.2,1,0.0344,0.0202,0.856,0.149,0.554,101.299,4,trip-hop,2
105968,4qRYHMB8EWsrekRnRokg8J,almo x,Moments,sunday mood,27,108979,False,0.73,0.151,9,-13.028,0,0.203,0.763,0.685,0.112,0.669,146.977,4,study,0
41108,1IE563Dy7DuHHmgA5HUDR6,the bolshoi,A Way (Best of The Bolshoi),sunday morning - edit,31,276240,False,0.605,0.907,9,-8.608,0,0.0443,0.145,0.000317,0.264,0.723,149.052,4,goth,1
98191,3acibKDB3zWZZFa7L4HggN,patina miller;sheila hancock;claire greenaway;julia sutton;katie rowley jones;ian lavender;ako mitchell;sister act original london cast,Sister Act (Original London Cast),sunday morning fever,30,354346,False,0.55,0.819,10,-6.645,1,0.198,0.108,0.0,0.102,0.476,129.994,4,show-tunes,1
13164,10MaP5YHR8014q2wq6SHlW,alinka,Sunday Morning EP,sunday morning,13,351085,False,0.735,0.729,7,-10.908,1,0.0519,9.59e-05,0.879,0.0761,0.284,126.013,4,chicago-house,2
45705,5jebiJXbiS6bfVcSck50EV,andrew foy,Pop Hits 1,sunday morning,38,215259,False,0.606,0.261,7,-13.874,1,0.0518,0.559,0.868,0.0951,0.635,87.944,4,guitar,0
69747,3jSr8IZIcm7rbS0NOJ3hI0,aromal chekaver,Hope,sunday morning,15,152165,False,0.683,0.463,8,-12.142,1,0.0334,0.298,0.000517,0.106,0.724,90.002,4,malay,1
79218,0rlR7gBOx5jfIvVsPfGQsC,elliott jacqués,Sunday Morning,sunday morning,61,134706,False,0.348,0.0143,6,-33.971,1,0.0406,0.993,0.93,0.102,0.304,70.771,4,piano,0
18800,0aU0VUn8IlKRENDou5t5M3,kevin hart;nick jonas,Kevin Hart: What Now? (The Mixtape Presents Chocolate Droppa) [Original Motion Picture Soundtrack],sunday morning,36,174779,False,0.659,0.555,11,-6.35,1,0.0541,0.28,0.0,0.0948,0.445,85.035,4,comedy,1
24047,17E7pOkJUrPX6J9DcKTXNW,moodymann,Silentintroduction,sunday morning,17,662520,False,0.63,0.595,3,-13.154,1,0.0745,0.0981,0.0837,0.687,0.356,118.019,4,detroit-techno,2
84236,11607FzqoipskTsXrwEHnJ,the velvet underground;nico,The Velvet Underground & Nico 45th Anniversary,sunday morning,65,175893,False,0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,4,psych-rock,1
51421,4xZwBITWeGPWVTDVmLfuDf,jack harlow,Rap Geek,sunday night,1,191778,False,0.764,0.776,11,-5.329,0,0.0329,0.124,0.000512,0.327,0.772,119.92,4,hip-hop,1
24331,537prdNOFwHr8nxsFVI87r,scan 7,Test of Time EP,sunday on saturday - original mix,8,381500,False,0.814,0.938,4,-6.637,0,0.104,0.0614,0.892,0.0894,0.618,126.058,4,detroit-techno,1
105451,6kYiNULH2L2Qkwafm3y26v,"sarah, the illstrumentalist",The Black Expression,sunday sound bath,17,130998,False,0.68,0.45,8,-7.743,1,0.0505,0.131,0.733,0.127,0.109,120.016,4,study,2
15523,0XCm6GKaDufW9S1LPNOUnI,the breed,Sunday Vibe,sunday vibe,57,100038,False,0.67,0.456,5,-10.751,0,0.0673,0.279,0.895,0.0984,0.589,80.974,4,chill,1
98255,7KjIhqpp6bpUc4W9sllJud,andrew garfield;moondance diner ensemble,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",sunday,50,170471,False,0.151,0.211,10,-10.513,1,0.0345,0.68,0.0,0.133,0.186,78.806,4,show-tunes,0
105880,1gFYYUmb1cwLssxND7thGG,mama gecko,Sunday,sunday,26,84428,False,0.75,0.331,1,-11.194,0,0.319,0.839,0.93,0.13,0.184,140.201,4,study,0
82986,1yWRbOzBD3d6C3Ttu3xF5Y,elvis costello & the attractions,Armed Forces (Remastered 2020),sunday's best,21,202000,False,0.477,0.479,2,-14.853,1,0.0382,0.113,0.0,0.0989,0.742,190.854,3,power-pop,1
111196,3StWjoKtb9DUKyFVTRjbnj,cibo matto,Stereotype A,"sunday, pt. ii",26,216573,False,0.586,0.238,0,-13.524,1,0.0255,0.149,0.232,0.103,0.206,97.302,3,trip-hop,0
26182,5AyTdLBYQCsqV9DMGCp3mV,oliver wallace,Lady and the Tramp,"sunday/the rat/morning paper - from ""lady and the tramp""/score",29,104026,False,0.413,0.232,9,-14.042,1,0.0636,0.993,0.856,0.201,0.739,67.12,4,disney,0
65548,2EFMxVVT7hykww7WqBnLEs,kamal haasan;s. janaki,Michael Madana Kama Rajan (Original Motion Picture Soundtrack),sundhari neeyum sundharan njanum,49,315010,False,0.831,0.368,4,-10.158,1,0.0353,0.956,0.215,0.158,0.696,112.882,4,k-pop,0
75274,0RHSbNoNzJAU0cyn7iODIe,kevin kern,In the Enchanted Garden,sundial dreams,50,286493,False,0.593,0.156,6,-18.356,1,0.0309,0.98,0.867,0.116,0.424,100.197,4,new-age,0
52709,2lpMJljfYDungy9ZNE8k0Z,hank williams,The Lonesome Sound Of Hank Williams,sundown and sorrow,11,82773,False,0.402,0.357,2,-12.192,1,0.0277,0.874,0.0,0.204,0.885,82.609,4,honky-tonk,0
23207,15wfVCTKuPvBLtYakoBntp,biscits,Sundown,sundown,62,211448,False,0.774,0.886,1,-7.569,1,0.0501,0.0306,0.129,0.0252,0.868,125.012,4,deep-house,1
51430,2W3Pabwcki4u8XZhxWLkEw,jack harlow,Sundown Rap,sundown,4,125217,True,0.816,0.754,2,-5.922,1,0.152,0.163,0.00199,0.105,0.703,92.023,4,hip-hop,1
41725,5W6oJsWKwSUu4owp5gdATS,sirenia,Nine Destinies and a Downfall,sundown,21,304640,False,0.466,0.864,11,-4.036,0,0.0427,0.000516,0.205,0.301,0.502,150.034,4,goth,2
94685,2O37qWcDgagAXrGCIyeIeb,mc virgins;yung bae,Sundress,sundress,56,156143,True,0.87,0.645,0,-7.833,1,0.274,0.238,1.26e-05,0.293,0.739,122.975,4,sad,1
105819,5nbn3xXBswzfJ7bMOOG5zk,timothy infinite,Glass Haus,sundress,12,129098,False,0.644,0.545,6,-7.448,1,0.442,0.514,0.864,0.116,0.571,152.399,4,study,1
92520,6fanIaSaXG4ZsB1zMcuKSn,danny cooltmoore,Sundsvall Blå,sundsvall blå,26,240026,False,0.622,0.941,11,-3.218,0,0.0379,0.00177,0.000383,0.0333,0.752,105.056,4,rockabilly,1
92382,3r1c2lFev1jfRMHH0iDSU5,danny cooltmoore;the great western alarm,KÄRLEK TILL FOLKET,sundsvalls öl,30,177259,True,0.773,0.794,7,-4.472,1,0.0379,0.255,0.0,0.264,0.954,120.039,4,rockabilly,1
64951,4RMcbb9ITtAESFO6Sg0DLo,rllbts;run wallace;golden ticket tapes,Sunflakes,sunflakes,57,134318,False,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz,1
94252,3nuFetWG4SIUiQ5a7ZIpqi,kuzu mellow,Sunflower Feelings,sunflower feelings,63,88644,False,0.824,0.448,0,-14.694,1,0.0953,0.754,3.4e-05,0.126,0.565,129.989,4,sad,1
904,0v1yN5C75um5Wx2WPtFl6k,sara farell,Sunflower,sunflower,51,181897,False,0.568,0.213,2,-11.882,1,0.0379,0.955,0.0,0.113,0.302,72.932,4,acoustic,0
39848,4HSMSkmkFUCdo1cp91AL8X,sean finn;gino montesano;jay frog,"Summertime House Grooves, Vol. 6",sunglasses at night - jay frog remix,0,350714,False,0.781,0.529,9,-5.416,1,0.0449,0.00363,0.291,0.0748,0.416,128.01,4,german,1
107503,1QbQL5m30YNvukitIqAnFG,corey hart,The Singles,sunglasses at night,62,320573,False,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,4,synth-pop,1
39591,7FHEVVW5uFHg5YcmW3crM0,glasperlenspiel,Arbeitsmusik Herbst/Winter 2022/2023,sunglasses,0,158571,False,0.728,0.728,8,-6.669,0,0.0716,0.0368,0.004,0.131,0.312,125.943,4,german,1
105979,1SglqUpCXT5ycQeCBIO1PO,timothy infinite,Weekend in São Paulo,sunglasses,21,131006,False,0.445,0.499,11,-8.424,0,0.301,0.796,0.794,0.116,0.544,76.268,4,study,0
56778,1tD8J13a74q8fBqXwAP50j,khai dreams,Now and Then,sunkissed,70,126464,False,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,4,indie-pop,1
27795,5egUbMFgQuWdOUmhvAI4dE,goldie;james davidson;subjective;lady blackbird,The Start of No Regret,sunlight (feat. lady blackbird),16,303938,False,0.564,0.967,11,-4.102,0,0.105,0.0787,0.0463,0.222,0.192,154.972,4,drum-and-bass,2
30997,6cnp42HQWAR2EMqIjNP8tt,the magician;years & years;mark ralph;stephen fasano,House Anthems,sunlight - radio edit,1,193706,False,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,4,edm,2
33764,6trwNRKYjipVE9wUYSSG82,lil peep;ilovemakonnen,"Come Over When You're Sober, Pt. 2",sunlight on your skin - bonus track,59,200000,True,0.68,0.597,4,-7.198,0,0.0304,0.0122,0.000599,0.114,0.3,120.052,4,emo,2
28133,3g6iY0xTspOgH74iSThAEW,abandoned;nilka,Sunlight,sunlight,46,216091,False,0.482,0.662,3,-6.08,0,0.0521,0.279,0.0,0.121,0.182,145.078,4,dub,2
99877,0bgP0aKOxvdFxB2EfDrulY,hozier,"Wasteland, Baby!",sunlight,55,257346,False,0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,4,singer-songwriter,2
80674,2kRzgmBlmhvFvCEgMHltWz,shreya ghoshal,Aashiqui 2,sunn raha hai (female),59,314700,False,0.482,0.595,9,-5.336,0,0.0289,0.703,0.000203,0.136,0.482,82.066,4,pop-film,0
80104,5PvwPy5eRO8BPwpRzCHK3D,ankit tiwari,Aashiqui 2,sunn raha hai,68,390222,False,0.394,0.641,0,-6.493,0,0.0312,0.276,0.0,0.0958,0.335,81.932,4,pop-film,2
79487,0ob3wzPe3R3NpJtUEz0wUQ,christian peterson-bergling,Sunnebovals,sunnebovals,61,173519,False,0.41,0.138,0,-25.783,0,0.0304,0.98,0.918,0.108,0.184,83.35,4,piano,0
90515,6NUdUu1sW2cJCQK4c1zyod,johnny rivers,Whisky A Go-Go Revisited (Live),sunny - live at the whisky a go-go/1967,33,147653,False,0.625,0.68,4,-9.754,0,0.129,0.458,0.0,0.756,0.856,143.859,4,rock-n-roll,1
109226,12Dov40hSJdrgS5uHGKNP3,blank & jones;boney m.,Relax Edition 9,sunny - summer vibe mix,53,259934,False,0.824,0.693,8,-7.354,1,0.0631,0.0382,0.291,0.095,0.521,113.995,4,techno,1
11666,1hFwaausMlZ1rSUnUAh0fu,the kinks,Classics (The Best of The Kinks),sunny afternoon - mono version,26,214592,False,0.578,0.59,0,-4.663,1,0.0257,0.135,0.0,0.076,0.43,123.081,4,british,1
36070,19aBGyxQrl8LDnPUyusjRa,mr tout le monde,Sunny Day,sunny day,70,192000,False,0.451,0.422,3,-8.477,0,0.0433,0.512,0.162,0.139,0.119,119.998,4,french,0
110604,6RrUUleT9JI0KQHZYBdJMB,armin van buuren;josh cumbee,Sunny Days,sunny days,53,210125,False,0.631,0.71,7,-7.09,1,0.031,0.00919,0.00577,0.139,0.243,115.007,4,trance,2
7375,2VctOSaEQpfGWcREzSyf3g,steep canyon rangers,Arm in Arm,sunny days,23,304640,False,0.48,0.864,4,-5.277,1,0.0305,0.201,0.000497,0.214,0.57,148.843,4,bluegrass,2
10559,0QrltN7ttVb0HyF06KkJBq,keith mackenzie,Sunny Daze,sunny daze - original mix,11,200453,False,0.712,0.76,4,-7.147,0,0.052,0.000829,0.741,0.0635,0.698,126.016,4,breakbeat,1
62188,0yx5NqfsUHUqkcPSyRiGa5,novelbright,J-Pop 輕旅行,sunny drop,1,243506,False,0.483,0.917,6,-1.411,1,0.0397,0.00146,0.0,0.152,0.568,100.06,4,j-pop,2
110216,337KKIbBxbptBecyIdsm0D,sajanka,Sunny Dunny,sunny dunny,32,365008,False,0.584,0.841,7,-6.506,1,0.0482,0.00431,0.552,0.0616,0.18,149.975,4,trance,2
111671,1QhN6ZjGqeRO6cDuE1H76q,emilíana torrini,Fisherman's Woman,sunny road,52,184533,False,0.6,0.144,2,-15.9,0,0.0402,0.923,0.00227,0.122,0.332,83.677,4,trip-hop,0
7674,70TLsrSQDsezYY5xg2UA0i,jimmy martin,Songs of a Freeborn Man,sunny side of the mountain,22,160826,False,0.584,0.772,9,-8.033,1,0.0399,0.288,0.0169,0.414,0.873,121.891,4,bluegrass,1
7517,5oWuyadWdQdBQWjPq6n9TV,the osborne brothers,Bluegrass Collection,sunny side of the mountain,22,144000,False,0.666,0.47,11,-10.496,1,0.0301,0.401,4.65e-05,0.256,0.93,109.734,4,bluegrass,1
25055,3pf96IFggfQuT6Gafqx2rt,boney m.,Take The Heat Off Me,sunny,69,242240,False,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,4,disco,1
92757,5BaDwxvxYqV0lMDfkXFxhm,chris montez,Time After Time,sunny,50,169000,False,0.595,0.853,5,-2.137,0,0.0479,0.513,0.0,0.313,0.691,129.294,4,rockabilly,1
80968,2ESscisnKdryn50fPeHd7O,arijit singh,Love Dose Arijit Singh,"suno- na sangemarmar (from ""youngistaan)",56,201675,False,0.658,0.563,0,-8.91,0,0.0317,0.494,7.58e-05,0.378,0.582,119.98,4,pop-film,1
80879,0RrR3wg4ezBVwm7lyeybir,arijit singh,Youngistaan,suno- na sangemarmar,56,201675,False,0.658,0.563,0,-8.91,0,0.0317,0.494,7.58e-05,0.378,0.582,119.98,4,pop-film,1
45526,7rlUOjElFhpMvCIgv3U0r7,william luna,Hasta el Final,sunqullay,25,222573,False,0.466,0.666,7,-4.967,1,0.0402,0.281,2.77e-05,0.173,0.865,78.138,4,guitar,1
24855,46NmN9EgRufJgORAihnwWG,the other people place,Lifestyles Of The Laptop Café,sunrays,31,495813,False,0.92,0.472,11,-11.698,1,0.224,0.166,0.83,0.0657,0.941,126.033,4,detroit-techno,1
23897,5SoyQfSOYcegt3mXLdlqSl,klubfiller;rob tissera;steve hill,"Cardio Workout, Vol. 8",sunrise - 2021 edit,26,262400,False,0.562,0.962,11,-4.01,1,0.052,4.14e-05,0.174,0.131,0.55,150.002,4,deep-house,2
46627,29uCqXuWSaOB7G2v1bjFlw,klubfiller;rob tissera;steve hill,"Full Length Cardio Workout, Vol. 8",sunrise - 2021 mix,19,364800,False,0.553,0.961,6,-3.368,0,0.0462,5.28e-05,0.151,0.145,0.435,150.009,4,happy,2
46624,43C9jgQgTDQYikM2UK094J,impact & resist,Sunrise (JTS & Haze Remix),sunrise - jts & haze remix,18,374911,False,0.487,0.98,9,-2.895,0,0.0641,0.000154,0.582,0.156,0.364,169.023,4,happy,2
105914,5t2tBZPUmrEKnMaNTpXlXV,matt large,Conant Gardens,sunrise in el born,17,232920,False,0.745,0.213,0,-13.553,1,0.101,0.824,0.91,0.136,0.145,68.006,4,study,0
75491,5CeKi7LqxyhZxHxRmOtdQ9,dan gibson's solitudes,Island Spa,sunrise on the sea,23,514227,False,0.329,0.0742,11,-31.799,1,0.0402,0.567,0.889,0.961,0.0475,103.973,4,new-age,0
52557,72WM0FEgf3I8tULmhetEyZ,frankie carle;glenn miller,Popular Recordings,sunrise serenade - 1989 remastered,13,211266,False,0.585,0.137,3,-13.043,1,0.0376,0.927,0.797,0.169,0.434,87.416,4,honky-tonk,0
